endpoint,model,primary,faith,null,faithful,consensus,stability
AMES,rf,shap,0.0220719749075116,0.011728424456409647,1,0.27040891224572267,1.9047791452159983
AMES,rf,shap,0.16888604903660473,-0.012481225700039808,1,0.21976669489505754,0.22205553017710397
AMES,rf,shap,0.13468237876605912,0.03987546202482869,1,0.27700548325028385,0.34933663352758876
AMES,rf,shap,0.23615451806585072,0.1076391108679295,1,0.30089265687192773,0.8021211664299455
AMES,rf,shap,0.11309245599768276,0.025179145268421205,1,0.27293503370394073,0.34394820698341716
AMES,rf,shap,0.2300679419121658,0.08294741302480817,1,0.3215197127957504,0.265430595648644
AMES,rf,shap,0.09365617358069123,0.011187241846846016,1,0.2232769585113355,0.7502036912593472
AMES,rf,shap,0.3290564009623594,0.03068250226706663,1,0.21154593701150257,0.4618344165009901
AMES,rf,shap,0.240818808791316,0.026460551351719874,1,0.35292065912296366,0.45231400349272055
AMES,rf,shap,0.24439047811818707,0.054042709985149186,1,0.0,0.34874531664246466
AMES,rf,shap,0.2992456250478123,0.03235025555622036,1,0.21564574640742976,0.5343418997640705
AMES,rf,shap,0.17416427901711998,0.06325436120405988,1,0.2727612233944028,0.39819292943855933
AMES,rf,shap,0.3325645298286449,-0.021402366829179436,1,0.29544581757708094,0.5655002529800228
AMES,rf,shap,0.06575011983402174,0.035724690141710334,1,0.2712544759137454,0.3026979698329004
AMES,rf,shap,0.024690772739689597,0.005358699410553521,1,0.09250231649372688,0.4009218033635284
AMES,rf,shap,0.43308733774173164,0.06705011883670482,1,0.3171709318753499,0.5217848837620375
AMES,rf,shap,0.3312391383134951,0.01627062505978168,1,0.19642913765762843,0.492100168915207
AMES,rf,shap,-0.0383557645715065,0.0011464180683169827,0,0.2901140688926038,0.8857989749406627
AMES,rf,shap,0.18900420199696552,0.04443796521461322,1,0.24696800833775745,0.49983143132115526
AMES,mlp,ig,0.9395414590835571,-0.0017564892768859863,1,0.16934197016997932,0.2184900839497746
AMES,mlp,ig,0.20492587486902872,-0.07108199596405029,1,0.07171749170809384,0.12418607706658209
AMES,mlp,ig,0.49040398995081586,0.000774224599202474,1,0.16288871123017493,0.12760573732696706
AMES,mlp,ig,0.10321422417958577,-0.0004297892252604167,1,0.11152746407769522,0.17403246830667832
AMES,mlp,ig,0.07698357105255127,0.007529278596242269,1,0.1363158468023397,0.17176588463946282
AMES,mlp,ig,0.03721316655476888,0.022953967253367107,1,0.07495234189002126,0.16531918993930061
AMES,mlp,ig,0.012620508670806885,0.004184305667877197,1,0.09319938661744818,0.11094929536601303
AMES,mlp,ig,-0.3069775899251302,-0.20775469144185385,0,0.10216700904954036,0.13443690832631594
AMES,mlp,ig,0.34449716409047443,-0.0025037924448649087,1,0.003537254945712625,0.0901072794417557
AMES,mlp,ig,-0.019178181886672974,0.037415395180384316,0,0.12219090196184883,2.1727220069049844
AMES,mlp,ig,0.27272186676661175,-0.02127186457316081,1,0.05472116959593381,0.06741552253363016
AMES,mlp,ig,0.21194571256637573,-0.018591145674387615,1,0.18246868569312105,0.07932309534692317
AMES,mlp,ig,0.1252439816792806,0.0008712410926818848,1,0.1349600165118931,0.14376233614886705
AMES,mlp,ig,0.5406524439652761,0.38711432615915936,1,0.1389400155195359,0.05674578512262954
AMES,mlp,ig,0.6009759108225504,3.3577283223470054e-05,1,0.10958444007116086,0.08624419045924894
AMES,mlp,ig,0.8633348147074381,-0.0027257204055786133,1,0.12243047699801264,0.10889749546172059
AMES,mlp,ig,0.02771933873494466,3.735224405924479e-06,1,0.1602322468585939,0.15080464856312648
AMES,mlp,ig,0.10849736134211223,1.7325083414713543e-05,1,0.17558266498455996,0.09242004075344176
AMES,mlp,ig,0.30747127532958984,0.25475577513376874,1,0.16722631121091516,0.10928134098802811
AMES,mlp,ig,0.21292640765508017,0.058866143226623535,1,0.17841704905211556,0.1512472817116792
AMES,mlp,ig,0.4645185073216756,-0.0013666947682698567,1,0.1831650974404011,0.12671096304479887
AMES,mlp,ig,0.28953246275583905,-0.006895979245503743,1,0.17262966778635463,0.13455014264491397
AMES,mlp,ig,0.4583025376001994,-0.01833897829055786,1,0.12090729649848099,0.17486048816943114
AMES,mlp,ig,0.9968148469924927,0.0855764349301656,1,0.1878356362581631,0.10489410783213408
AMES,mlp,ig,0.03767003615697225,-0.0013614296913146973,1,0.12322906045189198,0.15715818614841767
AMES,mlp,ig,0.842917283376058,-0.003182371457417806,1,0.14892289588674382,0.1111317440306162
AMES,mlp,ig,0.07870116829872131,-0.12727075815200806,1,0.18954143400339804,0.1812339711870598
AMES,mlp,ig,0.8461829622586569,-0.007338047027587891,1,0.09828037384275552,0.07435103743555384
AMES,mlp,ig,0.2289226452509562,0.138358473777771,1,0.009594745320873886,0.1544323065636182
AMES,mlp,ig,-0.08376803000768025,-0.07571278015772502,0,0.3145126982109224,0.09444108571481917
AMES,mlp,ig,0.45012444257736206,0.0327153205871582,1,0.20468222397272076,2.1851501115209744
AMES,mlp,ig,0.3166336715221405,-0.12033253908157349,1,0.08248133971769843,0.09815562292463294
AMES,mlp,ig,0.40376267830530804,0.10856062173843384,1,0.12800529413854975,0.12371649165201247
AMES,mlp,ig,0.2006876269976298,-0.04760607083638509,1,0.05949975205745594,0.13138464656450177
AMES,mlp,ig,0.3563327689965566,0.4885374804337819,0,0.0827849188689158,0.127697126726488
AMES,mlp,ig,0.19414257009824118,0.13348793983459473,1,0.10395677549617582,0.11315940402241233
AMES,mlp,ig,0.8668732444445292,1.231829325358073e-06,1,0.12966587796764595,0.09813309095970447
AMES,mlp,ig,0.5762866735458374,-0.09229509035746257,1,0.1032873746598358,0.11317734799715407
AMES,mlp,ig,0.7679959138234457,-0.0026535590489705405,1,0.16284525889518442,0.1570119294704808
AMES,mlp,ig,0.018745362758636475,-0.06043553352355957,1,0.06350382600745834,0.12467530788998518
AMES,mlp,ig,0.9170403480529785,0.138379434744517,1,0.1526104724237749,0.0506935983068494
AMES,mlp,ig,-0.12720048427581787,0.053008705377578735,0,0.21474202671673615,1.83890543376255
AMES,mlp,ig,0.2825051546096802,-0.00022679567337036133,1,0.07949193650909568,0.21696189427190207
AMES,mlp,ig,0.7945074439048767,0.025585651397705078,1,0.25626836631846206,0.09394838678786327
AMES,mlp,ig,0.2700044314066569,-0.004719376564025879,1,0.09022348886431546,0.2161423128073416
AMES,mlp,ig,0.07077940305074056,0.00019860267639160156,1,0.1523174627594471,0.2709427315516782
AMES,mlp,ig,-0.010775705178578695,-0.0684349536895752,1,0.05207762348610674,0.14055268214772051
AMES,mlp,ig,0.2268699606259664,-0.011996169884999594,1,0.15757460809958074,0.19246612279026656
AMES,mlp,ig,0.31568576892217,0.010820368925730387,1,0.22080480183534218,0.17349184821510957
AMES,mlp,ig,0.5644690990447998,0.2745423714319865,1,0.029164150296930442,0.16079588096684092
AMES,mlp,ig,0.2718084454536438,0.00029830137888590497,1,0.22642600727945023,0.10484595194785833
AMES,mlp,ig,0.40213988224665326,0.16869104901949564,1,0.06259778610353493,0.17363730928979187
AMES,mlp,ig,0.6413717667261759,-0.060241878032684326,1,0.17852098233986308,0.19461712678759724
AMES,mlp,ig,0.2819235523541768,0.3180775245030721,0,0.13616376362987304,0.0763742228273082
AMES,mlp,ig,0.4759901762008667,0.3206459681193034,1,0.15051712682592203,0.09120420089267395
AMES,mlp,ig,0.8388345042864481,0.48347246646881104,1,0.15836731961629918,0.12807834752728023
AMES,mlp,ig,0.13844752311706543,0.014289836088816324,1,0.1305971672013611,0.34158631408240103
AMES,mlp,ig,0.025818824768066406,0.005920688311258952,1,-0.007082143409734391,0.18836812327809913
AMES,mlp,ig,0.11670511960983276,-0.00019617875417073569,1,0.1685991701191283,0.12610712055255363
AMES,mlp,ig,0.39505120118459064,1.990795135498047e-05,1,0.14923175978140596,0.13630312464595268
LD50,rf,shap,0.4214806771538108,0.16162110311882558,1,0.21011435074578066,0.4736189749980003
LD50,rf,shap,1.1658673850722217,0.7922573561339746,1,0.13940643779534126,0.13854434257006018
LD50,rf,shap,0.04336576671091021,0.022831752338144246,1,0.00017850788547147867,0.39732552674983873
LD50,rf,shap,0.9449055977556803,0.19917393875741565,1,0.21616717733604382,0.2009490891137974
LD50,rf,shap,0.4617584196822855,0.07914426975383763,1,0.05782128777097534,0.1269755597441595
LD50,rf,shap,0.11665206505096286,0.04179735059373766,1,0.04523883063320283,1.13014350872248
LD50,rf,shap,0.20361163678210356,0.05156863251502686,1,0.07072905204213996,1.0117555063738655
LD50,rf,shap,0.4839913409270498,0.013831111235190555,1,0.13181280629890324,0.41583670654658
LD50,rf,shap,0.28225510025480066,0.23213456106502092,1,0.1543001022923761,0.7193180573892468
LD50,rf,shap,0.9244631159704811,0.08735043737837493,1,0.04761932723748366,0.12002063295687498
LD50,rf,shap,0.02455452132813152,0.05919609029856685,0,0.5604114137099069,0.5105072472102512
LD50,rf,shap,1.336905586751298,0.4280053326005791,1,0.15622141084916122,0.1327557543902203
LD50,rf,shap,0.30152932260430876,0.0322129211373325,1,0.1447992549669533,0.29916067714870453
LD50,rf,shap,0.4220698494950735,0.026539315778168062,1,0.06103677849742868,0.4440291120391652
LD50,rf,shap,0.8803754294047224,0.023742388770549832,1,0.1743599259222335,0.596398519785092
LD50,rf,shap,0.026544776445552143,0.04967467714330571,0,0.10472188589063963,0.07022100470026331
LD50,rf,shap,0.3325507825926397,0.0837139203613055,1,-0.04699454963833348,0.09600642444889747
LD50,rf,shap,1.3546323695142968,0.04990458808952377,1,0.09163913691595363,0.06114777491311634
LD50,rf,shap,0.20018917040354597,0.03393060679797073,1,0.13732306286885176,0.1703449585918122
LD50,rf,shap,1.0162454587276812,0.08228623938556161,1,0.1039373907097518,0.42058787867171477
LD50,rf,shap,0.1637482960873239,0.07233229670896271,1,0.11096848748815802,0.29761415140656927
LD50,rf,shap,0.17893117854889365,0.23244448712890678,0,0.07164507934916466,0.37254826198372143
LD50,rf,shap,0.25052178899480737,0.05006502668786739,1,0.11744879348836604,0.21656934673607575
LD50,rf,shap,1.5053300689690854,0.20072897865372355,1,0.07540901206584945,0.37976171822791693
LD50,rf,shap,0.14067488026521285,0.04414871223787994,1,0.11657504436474248,0.30967629371653377
LD50,rf,shap,0.4139605880299597,0.17439871842988755,1,0.11577058448613746,0.5112391365045981
LD50,rf,shap,0.07031893695894897,0.03698474938040437,1,0.04049780212235836,0.1677903461052165
LD50,rf,shap,0.4183441586976168,0.16516801072229084,1,0.04031811984290352,0.2201003459049549
LD50,rf,shap,0.3379888573795053,0.14303364116395167,1,0.06996099837701926,0.2883435615151115
LD50,rf,shap,2.2512508791160353,0.15042728851431955,1,0.024059809537198575,0.6728566721303759
LD50,rf,shap,0.11998753182735938,0.09220692146985639,1,0.042584700230797946,0.19333185930199165
LD50,rf,shap,0.05970556419466696,0.031082435077997652,1,0.06547833654251509,0.4173454204431715
LD50,rf,shap,1.2706018172643185,0.03617797697473212,1,0.08892393802641377,0.09476917746957159
LD50,rf,shap,0.31818333756209866,0.15699620869389277,1,0.18538396224408066,0.3842274123942076
LD50,rf,shap,0.4635512941142217,0.06009891766139717,1,0.14114454089072145,0.2537845177204766
LD50,rf,shap,0.5441795727457547,0.16979267887395008,1,0.03975910830682178,0.17452659828735936
LD50,rf,shap,3.190640947813314,0.2929457876783869,1,0.24054407324875093,0.228225784056754
LD50,rf,shap,1.1636170049248917,0.2781014837313946,1,0.06914009698264711,0.32923557944931975
LD50,rf,shap,2.1091280601280675,1.1194433579093976,1,0.17631176872258614,0.16498476181032307
LD50,rf,shap,0.13146782903727203,0.28266175112880965,0,0.10226387928345669,1.2129648880541946
LD50,rf,shap,1.4958308198694905,0.20989376659891534,1,0.12246345579733453,0.08274791925409643
LD50,rf,shap,0.0670256071732759,0.08402056940947122,0,0.13959786401462979,0.5750138137440363
LD50,rf,shap,0.4908392768742065,0.3851973894297494,1,0.05578958617975391,0.17248957362518003
LD50,rf,shap,0.8169777094284084,0.2459956470779654,1,-0.048036237101578234,0.1164834017212077
LD50,rf,shap,0.5181670141250275,0.08176541870549142,1,0.16442220403499896,0.10498582845408803
LD50,rf,shap,1.9911416104646829,0.7155487745376603,1,0.12681106232375175,0.44576807921045314
LD50,rf,shap,0.4493531598221651,0.10458051143460269,1,0.025222459580729915,0.2349776261061192
LD50,rf,shap,0.3471283851062324,0.11702716614242677,1,0.1255450656096843,0.3681671937328042
LD50,rf,shap,0.6673225619950532,0.05713455235794726,1,0.2663513810331966,0.3344987333092187
LD50,rf,shap,0.28129045566319705,0.06697437832117524,1,0.06981419912909863,0.24724660891510558
LD50,rf,shap,0.23499198670891244,0.047339646980367904,1,0.14860664026102263,0.3322445944870687
LD50,rf,shap,0.5673757569390142,0.16207905531598688,1,0.1716423782447269,0.15805414498314604
LD50,rf,shap,0.04263971212140278,0.1866026142099654,0,0.14074524693637736,1.035396620688388
LD50,rf,shap,4.017723074779172,0.877879723788562,1,0.11089802384915612,0.23675951610182072
LD50,rf,shap,1.0009583427680877,0.33131465424730605,1,0.1899382621115701,0.13825902170850973
LD50,rf,shap,0.09206061677819573,0.036086403645037714,1,0.1655778077146301,0.16054054416332264
LD50,rf,shap,0.0951640898610195,0.08122618889413767,1,0.13203946433769267,0.30248213814271835
LD50,rf,shap,0.6710731266282423,0.018673863457208898,1,0.10647877928975366,0.15866084289043883
LD50,rf,shap,1.6552673114751393,0.034324795140726054,1,0.06659283643272845,0.19576356536165
LD50,rf,shap,0.35841328267430944,0.041925998776989555,1,0.08837667043016567,0.1298161268210609
LD50,mlp,ig,2.0256390968958535,0.45560168226559955,1,0.18639926577184068,0.0886254799861407
LD50,mlp,ig,0.6012515826150775,1.512043058872223,0,0.010544852616969238,0.09010151722447249
LD50,mlp,ig,1.8307788769404094,0.2908027035494645,1,0.12243256209202327,0.04560072803114304
LD50,mlp,ig,1.423804799715678,0.30133407066265744,1,0.14476653409817233,0.09509903133472272
LD50,mlp,ig,1.5644371906916301,0.256454162299633,1,0.044615096438207075,0.060775496397201145
LD50,mlp,ig,1.1857707500457764,0.20327903788226345,1,0.14967959690283775,0.058451775706747776
LD50,mlp,ig,3.4708282947540283,0.3496905242403348,1,0.45426130541924525,0.05809268737541118
LD50,mlp,ig,2.4944374561309814,0.8471989432970682,1,0.1338652539537223,0.05702869357739818
LD50,mlp,ig,2.9475419521331787,0.42087921500205994,1,0.2596824095686441,0.0919814130910189
LD50,mlp,ig,1.3030051390329997,0.19136088962356249,1,0.44631068149487935,0.1536762479241151
LD50,mlp,ig,1.0307466785113018,0.1342702955007553,1,0.41102083310267334,0.12848518877153398
LD50,mlp,ig,3.125855286916097,0.47657478352387744,1,0.32614997789350386,0.09528119041332954
LD50,mlp,ig,2.278832952181498,0.5645123620827993,1,0.21152300249472997,0.09621224239154798
LD50,mlp,ig,1.8989466428756714,0.20472107082605362,1,0.2440442251998321,0.05650315317211276
LD50,mlp,ig,1.5269909699757893,0.06816341706629221,1,0.20396932257131464,0.08604541072731489
LD50,mlp,ig,0.33519966155290604,0.3228432337443034,1,0.0870646167292161,0.12757346422983162
LD50,mlp,ig,0.8476020097732544,0.21649570018053055,1,0.12053592137742195,0.1325075011631022
LD50,mlp,ig,2.655871311823527,0.20315097520748773,1,0.14710474565406786,0.08060137078141497
LD50,mlp,ig,1.4695006211598713,0.17549109210570654,1,0.38594407200119835,0.11100615211791849
LD50,mlp,ig,1.8055709600448608,0.3452403321862221,1,0.30100334055517514,0.05496171218858283
LD50,mlp,ig,1.1627743641535442,0.20612775286038718,1,0.27101938860171143,0.12728461677226216
LD50,mlp,ig,0.8820309614141782,0.3202626295387745,1,0.01865108328726996,0.09034879379182911
LD50,mlp,ig,1.6619021495183308,0.31483624627192813,1,0.21238383075714656,0.09546489448007685
LD50,mlp,ig,0.6304926673571268,0.1637745269884666,1,0.051055454134104096,0.13559247341592498
LD50,mlp,ig,0.8375670711199442,0.12530002743005753,1,0.21822642367054693,0.15136477615252092
LD50,mlp,ig,3.019314686457316,0.8735822339852651,1,0.22904843245386036,0.0616853378421014
LD50,mlp,ig,1.7117128372192383,0.10027316957712173,1,0.18381325781298488,0.060963588955773015
LD50,mlp,ig,2.61710794766744,1.1597046256065369,1,0.31434794020843515,0.07764181003561187
LD50,mlp,ig,2.3481855392456055,0.2880077064037323,1,0.3592313848839712,0.0880765146132757
LD50,mlp,ig,2.523786783218384,0.27806304146846134,1,0.3171629543216855,0.05170891487915587
LD50,mlp,ig,1.8553451697031658,0.2881690221062551,1,0.17287087399979736,0.10598961660488493
LD50,mlp,ig,0.7103538711865743,0.2901027450958888,1,0.3248998391686165,0.1267019022694387
LD50,mlp,ig,2.9279068311055503,0.48464294771353406,1,0.2976128750795999,0.09331397937861423
LD50,mlp,ig,1.2017678022384644,0.29389186203479767,1,0.18460479703381538,0.0902609184235693
LD50,mlp,ig,0.8129306634267172,0.2652721181511879,1,0.08884616717135245,0.10264974952788711
LD50,mlp,ig,1.3404733339945476,0.6330087979634603,1,0.25346225009812645,0.07502061679947639
LD50,mlp,ig,1.4578099648157756,0.13314122955004373,1,0.08508753026294283,0.025127046871860265
LD50,mlp,ig,1.6473145484924316,0.19998282194137573,1,0.1034714397034191,0.09173319217574104
LD50,mlp,ig,0.356163889169693,0.2689243406057358,1,0.19388365665366997,0.1674664783723476
LD50,mlp,ig,2.037544767061869,0.18013408283392587,1,0.14052463548446337,0.06685162681232218
LD50,mlp,ig,1.5325778722763062,0.07712744424740474,1,0.128674447787445,0.08023195883934886
LD50,mlp,ig,2.149272163709005,0.4347255776325862,1,0.1407871117691156,0.04361413350137312
LD50,mlp,ig,0.36722156157096225,0.16984106103579202,1,0.08018327538729259,0.14362536309973425
LD50,mlp,ig,2.062627116839091,0.685018797715505,1,0.1702373032242596,0.11153345874594778
LD50,mlp,ig,1.3102284669876099,0.4441728889942169,1,0.20258589052066425,0.10523981713702338
LD50,mlp,ig,1.5273019472757976,0.06975594659646352,1,0.1468698675469965,0.14390647400006157
LD50,mlp,ig,0.7305161952972412,0.30334388216336566,1,0.08426486969292535,0.027960965020310164
LD50,mlp,ig,2.572500705718994,0.4343368758757909,1,0.20955589834800722,0.05547694656962201
LD50,mlp,ig,1.9161474307378132,0.14414494733015695,1,0.1726894306620847,0.0850529872012168
LD50,mlp,ig,1.8654157718022664,0.5103136301040649,1,0.13786053055500636,0.06336299809791397
LD50,mlp,ig,1.8011491696039836,0.1605056698123614,1,0.1908302412617421,0.0727276406817628
LD50,mlp,ig,1.3087249596913655,0.2580873519182205,1,0.14497029085605673,0.03342181066934649
LD50,mlp,ig,1.4310309092203777,0.3905738592147827,1,0.291214208247708,0.12452453518747213
LD50,mlp,ig,0.5365832050641378,1.1801712413628895,0,0.3163138699646225,0.04499313503734604
LD50,mlp,ig,1.3287367820739746,0.15023395822693905,1,0.2125781923907481,0.0842414885182109
LD50,mlp,ig,2.1721551020940146,0.2927576502164205,1,0.2533166256717422,0.0953332156392541
LD50,mlp,ig,2.7615713278452554,0.8306756118933359,1,0.3011225411945138,0.08270406419212276
LD50,mlp,ig,3.673568328221639,0.7038506666819254,1,0.36003584240069064,0.06062946887457432
LD50,mlp,ig,0.7741057475407919,0.3835228954752286,1,0.19204925863744252,0.09792236657229549
LD50,mlp,ig,1.4873202244440715,0.37805623064438504,1,0.07787618518058405,0.08707539945462196
Caco2,rf,shap,1.4036976135979604,0.12640931996421678,1,0.12170652053208623,0.3205398256425668
Caco2,rf,shap,0.17026950385565007,0.04449549331550667,1,0.15898789990471085,0.16053226153806333
Caco2,rf,shap,1.5214797131581204,0.02143782328294705,1,0.15658837063565811,0.18026949368846382
Caco2,rf,shap,1.5985802714790223,0.0420394808080909,1,0.1513077619260834,0.21959621346877686
Caco2,rf,shap,1.5674610300469698,0.03277040940014649,1,0.08796982022652043,0.08300255041513782
Caco2,rf,shap,0.5187612222383021,0.1492004931055797,1,0.07136925894957896,0.2797699238685435
Caco2,rf,shap,0.06786280382620409,0.10034890086894015,0,0.06624838395541843,0.10042286915056804
Caco2,rf,shap,1.2819202206634557,0.04425492840708045,1,0.11575291609506795,0.5821092169164042
Caco2,rf,shap,0.5504926306044023,0.036518245898219386,1,0.0691059731436736,0.6761820775010098
Caco2,rf,shap,0.21196299666062535,0.026790742132169688,1,0.177534628581956,0.13873455171053128
Caco2,rf,shap,0.0239471295194142,0.06376924432402782,0,0.17116994473026886,0.08766972916336083
Caco2,rf,shap,1.1565703172048074,0.36329526197526535,1,0.1712380664618426,0.01990983753036497
Caco2,rf,shap,1.4656568473442295,0.23726413151356754,1,0.2357105873458916,0.21135782287351346
Caco2,rf,shap,0.15410663617237974,0.06264810418823608,1,0.10355560260553652,0.11747166312962516
Caco2,rf,shap,0.11089583858583844,0.05663809116900473,1,0.06901436115983312,0.6069719518351016
Caco2,rf,shap,0.07655396254609163,0.02894436929736767,1,0.21456701128055264,0.2981037689891724
Caco2,rf,shap,1.0545231344120876,0.03615180339221331,1,0.20857347341468083,0.0785829307986019
Caco2,rf,shap,0.056295605574884756,0.029476422566305,1,0.13100513689189563,0.08111920142837471
Caco2,rf,shap,1.9206607701808316,1.3105791266884075,1,0.1598864020539156,0.5991159258081369
Caco2,rf,shap,2.093239704170271,1.0072018705382448,1,0.1816278050394444,0.35208223666163074
Caco2,rf,shap,1.3298800067726588,0.059299336942378045,1,0.16056879388226594,0.06703358680938226
Caco2,rf,shap,0.12004886921909648,0.07476116134584715,1,0.16378343490497632,0.8653651080188329
Caco2,rf,shap,0.8278690272119578,0.09868968164941955,1,0.11770965410889168,0.08327555828788451
Caco2,rf,shap,0.5523309063659759,0.11194543800518243,1,0.09323046222166836,0.14738717050665254
Caco2,rf,shap,0.33384077580494737,0.17031671145803798,1,0.03577095615186993,0.15115226525491876
Caco2,rf,shap,1.273238569131338,0.046898768009892865,1,-0.024042273195060995,0.6437270910668148
Caco2,rf,shap,1.4141096478675672,0.01900770032958665,1,0.03245530704441233,0.6540611494506738
Caco2,rf,shap,0.8190155599919411,0.3090866795237824,1,0.09812230725622768,0.08291093000577593
Caco2,rf,shap,0.2666417955493888,0.15732664455590092,1,0.08199507456246205,0.38142849927198147
Caco2,rf,shap,0.16068988487369976,0.0605498688799328,1,0.07965661994930295,0.44402572942173735
Caco2,rf,shap,0.38981549341217425,0.012740982488086023,1,0.20435462410756508,0.0738989409640936
Caco2,rf,shap,2.1902060054366106,0.18628850744539185,1,0.12720676310035545,0.028097961285662
Caco2,rf,shap,1.1756410025840445,0.3266616322867039,1,0.1530260738793992,0.506565897883964
Caco2,rf,shap,0.336824930095825,0.046012892120508485,1,0.01815796500222975,0.17876404400309073
Caco2,rf,shap,0.08791727694096557,0.16704881195716734,0,0.0656329393460285,0.11400071871396221
Caco2,rf,shap,1.9336834323405558,0.021802838605035086,1,0.14692095731526011,0.031691701093046386
Caco2,rf,shap,1.1600877467069965,0.04986948022043123,1,0.11352369115494947,0.21991353057199525
Caco2,rf,shap,0.26669288933548313,0.1343607345610374,1,0.10372355790924409,0.11169999360806858
Caco2,rf,shap,0.3251533116829394,0.007666847316613137,1,0.04280628670577395,0.07603818098513132
Caco2,rf,shap,0.5001461236797432,0.6295577192968647,0,0.1376951607374778,0.03560701303130346
Caco2,rf,shap,0.7929601068351051,0.04218399300588999,1,0.21651200416824296,0.39015656313249736
Caco2,rf,shap,1.5621900390947694,0.18883831406957272,1,0.19218432440814046,0.04745269317874135
Caco2,rf,shap,0.40445413222849447,0.047809338382852,1,0.23597250365866632,0.28941615872472004
Caco2,rf,shap,0.25740186795285624,0.16925700190860318,1,0.11800915482529327,0.9059078123153699
Caco2,rf,shap,0.405364109850413,0.02107603384098626,1,0.041442677561686715,0.0948927658903047
Caco2,rf,shap,1.1652173795350647,0.1069039912684805,1,0.12985059099298282,0.6201494547970514
Caco2,rf,shap,0.8209891581747182,0.26248233121826775,1,0.17034073882525114,0.16799309963031397
Caco2,rf,shap,0.19439689544212121,0.020228930229052807,1,0.06124143668475184,0.052173407145703156
Caco2,rf,shap,1.0119842783569661,0.019087624550420058,1,0.0846118886649826,0.4665831223914202
Caco2,rf,shap,0.4107304031438297,0.12708606264821778,1,0.13224659672419553,0.08153817056452875
Caco2,rf,shap,0.12669238090376198,0.08158183589807817,1,0.16215790944811437,0.093467283611607
Caco2,rf,shap,0.3740583653308313,0.12912731440718922,1,0.06587019089392308,0.36752518301326903
Caco2,rf,shap,0.16448084406882643,0.13725991864808823,1,0.09999800389973097,0.18307313676357734
Caco2,rf,shap,0.6009744223876826,0.1228925511779723,1,0.0675297772165719,0.04861384365635622
Caco2,rf,shap,0.09995837961681053,0.04908261168956052,1,-0.026245658857686024,0.07111309262401114
Caco2,rf,shap,0.20567475446118041,0.08009458443342253,1,0.13327664428609434,0.14108487312489176
Caco2,rf,shap,0.22194803837040047,0.0965042301936911,1,0.07567032413962846,0.03614837924232414
Caco2,rf,shap,0.8278690272119578,0.3625869261918573,1,0.0634988499275905,0.11127281287731566
Caco2,rf,shap,1.3316071426376175,0.02632768919781729,1,0.11680997744707357,0.041582925573003214
Caco2,rf,shap,1.0585704669875167,0.07473072501273417,1,0.086882221546568,0.40327838476870576
Caco2,mlp,ig,1.2086440324783325,0.10808122778932254,1,0.23199894785609232,0.13133646858880682
Caco2,mlp,ig,1.9496912558873494,0.37302062412103015,1,0.18892443504100542,0.13042492402832703
Caco2,mlp,ig,2.935340245564779,0.8379455208778381,1,0.2639903792458725,0.08729771109508933
Caco2,mlp,ig,2.7902143001556396,0.6998107309142748,1,0.14745654036619818,0.1019904011164495
Caco2,mlp,ig,1.5408790906270344,0.551853875319163,1,0.13798829808042704,0.135469305948256
Caco2,mlp,ig,2.997137268384298,0.3755083978176117,1,0.04571815129006471,0.0659828603784318
Caco2,mlp,ig,1.850134551525116,1.1540621717770894,1,0.2987499385279328,0.13042340880545214
Caco2,mlp,ig,3.546619097391764,0.6337942481040955,1,0.2582662149068935,0.09012331366537878
Caco2,mlp,ig,3.046457886695862,0.6686392029126486,1,0.38927371019066653,0.13299418645594582
Caco2,mlp,ig,2.90950338045756,0.9114359815915426,1,0.2002893792979402,0.0521208284614128
Caco2,mlp,ig,4.1449408531188965,0.6840442816416422,1,0.13276091698219236,0.06971242830281256
Caco2,mlp,ig,3.078280210494995,0.44728677968184155,1,0.2421013815130266,0.05760787222225808
Caco2,mlp,ig,2.6364362239837646,0.2774275168776512,1,0.21667970295710948,0.09135778218028869
Caco2,mlp,ig,1.4775303999582927,0.9106623530387878,1,0.2192669688657617,0.1194579195891898
Caco2,mlp,ig,3.0820771058400473,0.2903336783250173,1,0.0696459568383533,0.0564962413854058
Caco2,mlp,ig,2.714984973271688,0.19010470310846964,1,0.2793425081418786,0.08288682290179712
Caco2,mlp,ig,2.617379665374756,0.21464214473962784,1,0.2442834696012135,0.04686897631488258
Caco2,mlp,ig,2.1161890427271524,0.430330033103625,1,0.18580162975225997,0.1090191659320684
Caco2,mlp,ig,4.198317448298137,0.5826903084913889,1,0.11430125036748735,0.06198258746885421
Caco2,mlp,ig,1.8195693890253704,0.4449184834957123,1,0.17885371095262934,0.10770861643076354
Caco2,mlp,ig,2.271846055984497,1.0704718430836995,1,0.29103394351211587,0.11829886544549886
Caco2,mlp,ig,1.9181535243988037,0.32764649391174316,1,0.3190287948351037,0.12467891184632823
Caco2,mlp,ig,0.7021380191047987,0.14037642255425453,1,0.23213283270111562,0.035433775868495075
Caco2,mlp,ig,3.8532511393229165,1.2379298210144043,1,0.2316113864626038,0.08439073078475005
Caco2,mlp,ig,3.4785147507985434,0.8713374535242716,1,0.04993787276522917,0.04628387491953125
Caco2,mlp,ig,4.131296078364055,1.1426476736863453,1,0.1555002009237828,0.08308885962018539
Caco2,mlp,ig,5.845203240712483,0.8722466627756754,1,0.216624504819249,0.06533408997038807
