mol_idx,bit,IG_auc,IG_faith,grad_auc,grad_faith,grad*input_auc,grad*input_faith,smoothgrad_auc,smoothgrad_faith,occlusion_auc,occlusion_faith,random_auc,random_faith
131,69,0.9166666666666666,0.005769569111172007,0.5833333333333333,0.005764872052346481,0.6666666666666666,0.005772745683806274,0.6666666666666667,0.005764872052346481,0.33333333333333337,-0.04291877574068318,0.5,-0.0687122659292072
131,429,0.09090909090909094,0.0007249882401867946,0.0,0.0007253139257546274,0.0,0.0007250528320090766,0.0,0.0007253139257546274,0.09090909090909094,-0.03299993478382627,0.6818181818181819,0.0005926533397087042
132,80,0.7,-0.00047651926676432293,0.9,0.010469059149424234,0.9,0.010469059149424234,0.9,0.010469059149424234,0.7,0.03790074586868286,0.16666666666666663,0.011203606923421225
132,33,0.30000000000000004,0.0829392671585083,0.0,-0.04545140266418457,0.30000000000000004,0.002957284450531006,0.033333333333333326,0.002957324186960856,1.0,0.18397873640060425,0.26666666666666666,0.009278396765391031
132,807,0.0,0.0828466812769572,0.0,0.0515555739402771,0.0,0.05155555407206217,0.0,0.0515555739402771,0.6,0.44525331382950145,0.6333333333333333,0.04550313949584961
132,1,1.0,0.7550219278006504,0.7,0.35549941658973694,0.7,0.35549941658973694,0.8999999999999999,0.7266030746201674,1.0,0.7560326463426463,0.9,0.6000574333593249
132,881,0.75,0.2586529255907711,1.0,0.197563311708412,1.0,0.197563311708412,0.9166666666666666,0.25820892676953616,0.25,0.2586182662586604,0.08333333333333337,0.08400852233171463
132,283,0.30000000000000004,0.29191417986779317,0.0,0.2919532122626454,0.30000000000000004,0.29191417986779317,0.13333333333333333,0.29191417986779317,0.0,0.29191417986779317,0.29999999999999993,0.22622494966102144
132,251,0.5,0.014377184056987366,1.0,0.012737192523976168,1.0,0.012737192523976168,1.0,0.01661484299014167,0.5,-0.09508055324355762,0.5,-0.02714793011546135
132,227,0.0,0.7998139901125493,0.0,0.7998139901125493,0.0,0.7994042354403064,0.13333333333333333,0.7998139604072397,0.30000000000000004,0.7999136157492709,0.4333333333333333,0.6964643908043703
132,139,0.9,0.0027911631932511227,0.6,0.0018755595277373989,0.6,0.0018755595277373989,0.6,0.0018755595277373989,1.0,0.003948840642503153,0.2333333333333333,0.0013977338094264269
132,913,1.0,0.07042683610832985,1.0,0.0704273727474316,0.7,0.04987632296979427,1.0,0.07042683610779932,1.0,0.07041960438209571,0.6666666666666666,0.055885927441219486
133,807,0.7777777777777778,-0.20606527725855509,1.0,-0.04855435093243917,0.7777777777777778,-0.20606527725855509,1.0,-0.04855440060297648,0.11111111111111116,-0.3092910250027974,0.33333333333333337,-0.2206267019112905
133,650,0.0,0.18176269042305648,0.0,0.18176269042305648,0.0,0.18176269042305648,0.33333333333333337,0.18661603261716664,0.0,0.18661603222911557,1.0,0.016132408132155735
133,893,0.0,0.04624291688191325,0.6666666666666667,0.04624291688191325,0.0,0.04624291688191325,0.6666666666666667,0.04624031426751666,0.0,-0.195848831286033,0.11111111111111116,0.043250925892304316
133,114,1.0,0.7605854021385312,0.875,0.5488978326320648,0.875,0.5488978326320648,0.875,0.5488978326320648,1.0,0.760585481611391,0.125,0.04379051923751831
133,904,0.25,0.5961570829773942,0.25,0.5961570829773942,0.25,0.5961570829773942,0.125,0.5961570829773942,0.25,0.7738644517958164,0.875,0.06577601035435994
133,429,0.25,0.9635848400446131,0.25,0.7174434878389206,0.25,0.9635848400446131,0.25,0.7174434878389206,0.25,0.9635848574293012,0.7083333333333333,0.30469096451997757
134,807,0.6,0.046717166900634766,0.9500000000000001,0.18400450547536215,0.6,0.046717166900634766,0.9500000000000001,0.18400450547536215,0.9500000000000001,0.17704111337661743,0.85,0.053205132484436035
134,650,0.0,0.5228371967871984,0.2857142857142857,0.5228371967871984,0.0,0.5228371967871984,0.2857142857142857,0.5228371967871984,0.07142857142857145,0.5515810002883276,0.5714285714285714,0.020200987656911213
134,893,0.125,0.7136919038854709,0.25,0.6970591897901007,0.125,0.6970591897901007,0.375,0.7135828775799382,0.25,0.7136919038854709,0.5,0.7129123188205995
134,694,0.375,-0.0887597029407819,0.625,-0.08340121060609818,0.5,-0.0887597029407819,0.625,-0.0887597029407819,0.0,-0.15474275996287665,0.75,-0.06945602347453435
134,659,0.4285714285714286,-0.1685540775458018,0.07142857142857145,-0.1685540775458018,0.14285714285714285,-0.18767787019411722,0.0,-0.18767787019411722,1.0,0.3932814374566078,0.35714285714285715,-0.15396752953529358
134,389,0.5,0.38226291145110736,0.5,0.37123337182129035,0.5,0.37123337182129035,0.5,0.37123337182129035,0.0,0.38360416000311187,0.75,0.13397393623987833
134,1004,0.0,-0.007009988029797872,0.0,-0.011258033414681753,0.0,-0.018396086990833282,0.0,-0.011258033414681753,0.375,-0.04774823288122813,0.875,-0.053200180331865944
134,268,0.2857142857142857,0.306825149988678,0.07142857142857145,0.306825149988678,0.35714285714285715,0.306825149988678,0.0,0.3046965375833679,0.7142857142857143,0.31192236362646025,0.7142857142857142,0.23223256568113962
134,844,0.75,0.029979004310916935,1.0,0.029142244864184857,1.0,0.02914571189679312,1.0,0.02914571189679312,0.75,0.029979004310916935,0.125,0.02583325180845956
135,80,1.0,0.010739803314208984,0.75,0.011783341566721598,0.8125,0.011783341566721598,0.75,0.010739803314208984,0.25,0.20570431152979532,1.0,0.0242847998936971
135,33,0.2857142857142857,0.04316530625025431,0.5714285714285714,0.027341584364573162,0.5714285714285714,0.027341584364573162,0.5714285714285714,0.027341584364573162,1.0,0.16254897912343344,0.1428571428571429,0.04689568281173706
135,807,0.16666666666666663,0.04387948910395304,0.6666666666666667,0.442028005917867,0.25,0.1469865838686625,0.6666666666666667,0.442028005917867,0.9166666666666667,0.4901145001252492,0.33333333333333337,0.21812758843104044
135,650,0.0,0.24594215552012125,0.5714285714285714,0.7229883372783661,0.4285714285714286,0.5334291011095047,0.4285714285714286,0.7229883372783661,0.8571428571428572,0.7503185719251633,0.0,0.1330413023630778
135,893,0.0,0.4820667430758476,0.5714285714285714,0.5792862197073797,0.0,0.5124225527979434,0.5714285714285714,0.5792862197073797,0.7142857142857143,0.5792862197073797,0.7142857142857143,0.5716980034485459
135,294,0.4285714285714286,-0.008427878220876059,0.5714285714285714,0.019725898901621502,0.7142857142857143,0.023893356323242188,0.7142857142857143,0.023893356323242188,1.0,0.5404318372408549,0.1428571428571429,-0.03724265098571777
135,887,1.0,0.1195349891980489,0.33333333333333337,0.43456290165583294,0.3333333333333333,0.3264106909434001,0.4166666666666667,0.16525175174077353,0.08333333333333331,0.5566512594620386,0.16666666666666669,-0.011093199253082275
135,794,0.7142857142857143,0.04401280482610067,1.0,0.11438554525375366,1.0,0.42294546961784363,1.0,0.11438554525375366,0.1428571428571429,0.6782672852277756,0.7142857142857143,-0.08199771245320638
135,389,0.1428571428571429,0.08560571571191151,0.4285714285714286,0.10897553871230532,0.2857142857142857,0.09360249084420502,0.4285714285714286,0.10897553871230532,0.0,0.10789460576294611,0.1428571428571429,-0.03827799608310064
135,591,0.5714285714285714,0.17407607038815817,0.4285714285714286,0.29795685907204944,0.7142857142857143,0.4478910068670909,0.7142857142857143,0.29795685907204944,0.1428571428571429,0.4980146288871765,0.7142857142857143,-0.18259191513061523
135,540,1.0,0.2501602042466402,0.7142857142857143,0.26218225186069805,1.0,0.25530660913015407,0.8571428571428572,0.27279004097605747,0.8571428571428572,0.27279004097605747,0.4285714285714286,0.04676567514737447
135,713,0.4285714285714286,0.09790362417697906,1.0,0.11627539029965799,0.8571428571428572,0.10373630064229171,1.0,0.11627539029965799,1.0,0.11627539029965799,0.4285714285714286,0.06720451265573502
135,420,1.0,0.14155621826648712,0.4285714285714286,0.25293868593871593,0.5714285714285714,0.2089356668293476,0.5714285714285714,0.25293868593871593,0.1428571428571429,0.25759366278847057,0.2857142857142857,0.1584529330333074
135,243,0.8571428571428572,0.1449011843651533,0.4285714285714286,0.16031673775675395,0.7142857142857143,0.1484757997095585,0.5714285714285714,0.16031673775675395,0.5714285714285714,0.16031673775675395,0.2857142857142857,0.1541105090485265
135,263,0.5714285714285714,0.09701352970053752,1.0,0.10682164454677452,0.8571428571428572,0.09923304054730882,1.0,0.10682164454677452,1.0,0.10682164454677452,0.4285714285714286,-0.06865378965934117
136,807,0.34782608695652173,-0.007073074579238892,0.5652173913043478,-0.03706344962120056,0.34782608695652173,-0.027811750769615173,0.6086956521739131,-0.03706344962120056,0.5217391304347826,-0.2278877223531405,0.8913043478260869,-0.023688912391662598
136,650,0.20833333333333337,0.8796558521961261,0.6666666666666666,0.8796556602105863,0.29166666666666663,0.8797809662313636,0.6666666666666667,0.8796556602105863,0.625,0.8807781236485095,0.0,0.5414074324071407
136,893,0.0,0.8104569492469751,0.5833333333333334,0.8106470390190036,0.0,0.8106470390190036,0.5416666666666667,0.8106470390186177,0.41666666666666663,0.8105631219797532,0.625,0.6282147901753584
136,1,1.0,0.7668507296608974,1.0,0.7392773992554188,1.0,0.7469539857641697,1.0,0.7657144367052146,1.0,0.7486330024851972,0.125,0.2757626225550969
136,659,0.5238095238095238,-0.1138719916343689,0.27380952380952384,-0.11682822306950887,0.380952380952381,-0.11682822306950887,0.27380952380952384,-0.11336894830067952,0.9642857142857143,0.29520771900812787,0.6666666666666667,0.008731106917063395
136,389,0.33333333333333337,0.5355512739113037,0.0,0.5367690540804033,0.16666666666666663,0.5367690540804033,0.0,0.5367690540804033,0.5416666666666666,0.5380535852007333,0.8333333333333334,0.5061652306467295
136,114,0.9365079365079365,0.3847259617565821,0.9523809523809523,0.3966724883130155,0.9761904761904763,0.6133537429462498,0.9444444444444444,0.3966724883130155,0.5833333333333334,0.11251350243886311,0.30158730158730157,0.00048488378524780273
136,362,0.75,0.9830875614285711,0.875,0.9830955463825907,0.875,0.9830955463825907,0.7916666666666666,0.9830955463825907,0.7916666666666666,0.9830942548749894,0.16666666666666663,0.3974476551957385
136,904,0.04545454545454546,0.4066284199555715,0.025974025974025983,0.6655927730742413,0.07142857142857141,0.6660806951622362,0.03246753246753247,0.6672010057313559,0.2857142857142857,0.6678314128796975,0.45454545454545453,0.23000377416610718
136,803,0.4642857142857143,0.5396357800489113,0.48809523809523814,0.6001674593534668,0.6190476190476191,0.6135581929922106,0.5476190476190476,0.4967168675029067,0.8928571428571429,0.6004108107154025,0.5595238095238095,0.49142577933768433
136,429,0.038961038961038974,0.6754112400268393,0.05194805194805195,0.6670285057762122,0.09740259740259738,0.6678009422360714,0.03896103896103895,0.6670282962145203,0.2987012987012987,0.684143979061516,0.3181818181818182,0.020723164081573486
136,953,0.7083333333333333,0.27237734935226005,0.9166666666666666,0.2723620254566779,0.8333333333333334,0.2723620255158729,0.9166666666666666,0.27236202546989857,0.5833333333333333,0.27237776104574124,0.25,0.03275528930438062
137,80,1.0,0.0015049974123636882,0.9166666666666667,0.0011161963144938152,0.9166666666666667,0.0015049974123636882,0.8333333333333334,0.0015049974123636882,0.0,0.040483991305033364,0.41666666666666663,0.022360463937123615
137,33,0.0,0.019505321979522705,0.0,0.012543956438700357,0.3,0.011578559875488281,0.0,0.012543956438700357,1.0,0.05407832066218058,0.4,0.024003465970357258
137,294,0.0,0.02454620599746704,0.0,0.00838408867518107,0.0,0.00838408867518107,0.0,0.00838408867518107,1.0,0.20965317885080972,0.5,0.07162509361902873
137,887,0.5,0.15119202931722006,0.5,-0.0717842976252238,0.33333333333333337,0.040491620699564614,0.5,-0.0717842976252238,0.16666666666666663,0.3154251476128896,0.16666666666666663,-0.06304444869359334
137,794,0.33333333333333337,0.09550279378890991,0.33333333333333337,-0.033235291639963783,0.33333333333333337,0.026486953099568684,0.33333333333333337,-0.033088882764180504,0.0,0.41916951537132263,0.33333333333333337,0.04512902100880941
137,128,0.5,0.02722993741432826,0.6666666666666667,0.02537694325049718,0.5,0.02537694325049718,1.0,0.030980574587980907,0.6666666666666667,-0.019040311376253765,1.0,0.009247158964474997
137,591,0.33333333333333337,0.2800685167312622,0.16666666666666663,-0.1458524465560913,0.0,0.0851354996363322,0.16666666666666663,-0.14685948689778647,0.0,0.45180163780848187,0.16666666666666663,-0.14685948689778647
137,1004,1.0,-0.019331634044647217,1.0,-0.019331634044647217,0.8333333333333334,0.034052868684132896,1.0,-0.019331634044647217,0.33333333333333337,0.06305915117263794,0.5,0.04874365528424581
137,667,1.0,0.06090670948227247,0.6666666666666667,0.02024947355190913,0.6666666666666667,0.047062295178572335,0.6666666666666667,0.02024947355190913,1.0,0.06090670948227247,0.6666666666666667,-0.0025279919306437173
138,80,0.25,-0.0462538997332255,0.25,-0.0462538997332255,0.25,-0.0462538997332255,0.4375,-0.0462538997332255,0.125,0.08516114950180054,0.0625,-0.006569842497507731
138,33,0.6666666666666667,-0.054585556189219155,0.33333333333333337,-0.054946343104044594,0.6666666666666667,-0.054585556189219155,0.33333333333333337,-0.054946343104044594,0.6666666666666666,-0.054585556189219155,0.625,-0.02609737714131673
138,807,0.11111111111111116,0.03234126170476278,0.11111111111111116,0.46344109376271564,0.11111111111111116,0.46344107886155445,0.11111111111111116,0.46344109376271564,0.7777777777777778,0.4894870670201878,1.0,0.1595638394355774
138,650,0.0,0.06620394190152486,0.4444444444444444,0.12074400981267293,0.0,0.12074400981267293,0.4444444444444444,0.21101297189791998,0.6666666666666667,0.33389050761858624,0.33333333333333337,-0.04127824306488037
138,893,0.0,0.1194326210146149,0.2222222222222222,0.2573919795298328,0.0,0.2535066975591083,0.0,0.2535066975591083,0.6666666666666667,0.263475822401233,1.0,0.19891302101314068
138,1,0.75,0.23023257249345383,1.0,0.33653362029387307,0.75,0.23023257435609898,0.875,0.3260798351839185,1.0,0.336998504664128,0.8125,0.26137690447891754
138,283,0.33333333333333337,0.1979304732133945,0.33333333333333337,0.2742427042394411,0.33333333333333337,0.2742427042394411,0.33333333333333337,0.2742427085856131,0.16666666666666663,0.2743838096442535,0.16666666666666666,0.15438702454169592
138,823,0.625,0.2237639958038926,1.0,0.3876697060574467,1.0,0.3845235264549653,1.0,0.3876697060574467,1.0,0.3880095210818884,0.625,0.250057357052962
139,80,0.95,0.07190223534901936,0.825,0.02423161268234253,0.85,0.10686262448628743,0.7999999999999999,0.02423161268234253,0.35000000000000003,0.1620634396870931,0.175,0.007342974344889323
139,33,0.36363636363636365,0.1154529054959615,0.4090909090909091,0.16366652647654215,0.5454545454545454,0.20167167981465658,0.3181818181818182,0.0883256196975708,0.9545454545454545,0.2009191314379374,0.5,0.07107839981714885
139,807,0.6666666666666667,0.11118040482203166,1.0,0.29481061299641925,0.75,0.17777874072392783,1.0,0.29481061299641925,0.9166666666666666,0.5384292726715406,0.6666666666666667,0.042453368504842125
139,650,0.0,0.12914077440897623,0.4090909090909091,0.40832505623499554,0.18181818181818177,0.34041523933410645,0.36363636363636365,0.3665618300437927,0.6818181818181819,0.6883793833355109,0.5,0.09232596556345622
139,893,0.08333333333333337,0.4246160437663396,0.25,0.8853032261734674,0.0,0.5965206581458915,0.41666666666666663,0.8718793156246344,0.75,0.8927256876098303,0.41666666666666663,0.7460704656065597
139,294,0.75,0.2619677682717641,0.8333333333333334,0.3895043345789115,0.9166666666666666,0.3739006668329239,0.8333333333333334,0.3895043345789115,1.0,0.48868894142409164,0.41666666666666663,0.1993784705797831
139,695,0.75,0.299553035137554,1.0,0.22496231148640314,0.9166666666666666,0.20867729062835375,1.0,0.22496231148640314,0.6666666666666667,0.30968638222354156,0.5,0.1263203223546346
139,887,1.0,0.3043365466097991,0.6666666666666667,0.3487523968021075,0.5833333333333333,0.3453725992391507,0.75,0.3438430155316989,0.25,0.4996774672375371,1.0,0.04614610473314921
139,794,0.9166666666666666,0.2518271903196971,0.9166666666666666,0.3334105232109626,0.9166666666666666,0.35927592280010384,0.9166666666666666,0.20924308275183043,0.33333333333333337,0.44675878635219607,1.0,0.24253821124633154
139,128,0.5,0.16790358272070685,0.9166666666666666,0.2333061189080278,0.5833333333333333,0.231279486635079,0.8333333333333334,0.2335998467169702,0.8333333333333334,0.2335998467169702,0.6666666666666667,0.06663798789183299
139,591,0.8333333333333334,0.14805230249961218,0.33333333333333337,0.1936930992330114,0.5833333333333333,0.1948853745125234,0.6666666666666667,0.1936930992330114,0.33333333333333337,0.22846177687946087,0.5833333333333333,-0.14785275359948477
139,881,0.75,0.11560930001238982,0.75,0.1871157621499151,0.75,0.1885037439642474,0.6666666666666667,0.18408944302548966,0.9166666666666666,0.19159224369407943,0.41666666666666663,0.09242656826972961
139,725,0.16666666666666663,0.04079227646191915,0.5833333333333333,0.21967203247671327,0.41666666666666663,0.129806791121761,0.41666666666666663,0.22249686221281686,0.6666666666666667,0.223807401334246,0.41666666666666663,0.1632261462509632
139,979,0.0,0.061487700402115784,0.16666666666666663,0.12213415900866191,0.0,0.09575947581712778,0.25,0.12213415900866191,0.5,0.12684221554081887,1.0,0.05086943879723549
139,815,0.25,0.06350735252878319,0.5,0.10153663166177769,0.33333333333333337,0.08392940099777964,0.5833333333333333,0.10267339490625697,0.75,0.10401023448988174,0.08333333333333337,0.03859088197350502
139,540,0.9166666666666666,0.2431440980071784,0.41666666666666663,0.23383852637683353,0.6666666666666667,0.2308833678252995,0.5,0.23383852637683353,0.8333333333333334,0.30295599691695924,0.5833333333333333,-0.005137701829274495
139,841,0.5,0.0021722872431079545,0.08333333333333337,0.011776462973405918,0.33333333333333337,0.0028749934087196984,0.16666666666666663,0.007664100732654333,0.33333333333333337,0.0020478114408130446,0.16666666666666663,0.0077588836041589575
139,927,0.8181818181818182,0.08164687115034515,0.5454545454545454,0.08995986776426435,0.6818181818181818,0.09227118520842244,0.5,0.08936044775570433,0.18181818181818182,0.09335522162776518,0.7272727272727273,0.023000530898571014
139,362,0.75,0.01747393827289064,1.0,0.022438318135148922,0.9166666666666666,0.020751789891316246,1.0,0.022438318135148922,1.0,0.022512236860829187,0.16666666666666663,0.014300855497519175
139,59,0.25,0.04001847951925205,0.41666666666666663,0.053734637214802206,0.33333333333333337,0.027368922252207994,0.41666666666666663,0.053734637214802206,0.5,0.05655624389085764,1.0,0.03640243737027049
139,696,0.6666666666666667,0.07885134860407561,0.5833333333333333,0.09927355719264597,0.5833333333333333,0.05425808532163501,0.5833333333333333,0.09927355719264597,0.9166666666666666,0.10315165500408814,0.9166666666666666,0.07409077168752749
139,798,0.9166666666666666,0.028332010823457193,0.33333333333333337,0.03854945707522953,0.5,0.03326766414102167,0.33333333333333337,0.03816894523333758,0.08333333333333337,0.0392123454985267,0.25,0.0011154313882191975
140,80,1.0,0.25828441480795544,1.0,0.07528585195541382,1.0,0.07528585195541382,1.0,0.19110311071077982,0.75,-0.23368050654729208,0.5,-0.09451643625895183
140,33,0.25,0.24452262123425803,0.0,0.24452262123425803,0.25,0.24452262123425803,0.0,0.24452262123425803,0.0,-0.22134331862131754,0.0,-0.10115460554758708
140,650,0.0,0.07627807557582855,0.0,0.04059608280658722,0.0,0.04059608280658722,0.0,0.04059608280658722,0.75,0.23886597653230032,0.0,0.08875344196955363
140,695,0.25,0.1247390154749155,0.5,0.1247390154749155,0.25,0.1247390154749155,0.5,0.1247390154749155,0.25,0.09804591536521912,0.5,0.12136985113223393
140,694,0.5,-0.06135353446006775,0.75,0.007959107557932535,0.5,-0.06135353446006775,0.75,0.007959107557932535,0.75,-0.14854775865872702,1.0,0.07752072314421336
140,1004,0.0,-0.008589237928390503,0.25,-0.00272942582766215,0.25,-0.008589237928390503,0.25,-0.00272942582766215,0.75,-0.1733651657899221,0.75,-0.019574031233787537
140,841,0.5,0.04196811094880104,0.0,0.04196811094880104,0.5,0.04196811094880104,0.0,0.04196811094880104,0.25,0.03697599098086357,0.25,0.030068666984637577
140,97,1.0,0.0017361678183078766,1.0,0.000685712012151877,1.0,0.0017361678183078766,1.0,0.000685712012151877,0.0,-0.021704653277993202,0.0,0.0011114804074168205
140,1005,0.25,-0.0017836956928173702,0.75,0.001442423090338707,0.25,-0.0017836956928173702,0.75,0.001442423090338707,0.5,-0.0436315710345904,1.0,0.00947042057911555
141,807,0.25,-0.01782854398091634,0.375,0.16968418657779694,0.5,0.16968418657779694,0.375,0.16968418657779694,0.625,-0.2628409266471863,0.375,-0.2628409266471863
141,650,0.0,0.45062384754419327,0.6,0.45062384754419327,0.0,0.45062384754419327,0.6,0.4390719185272853,0.0,0.45062384754419327,0.0,0.3972146436572075
141,893,0.0,0.1336321971102734,0.4,0.13210941702467002,0.0,0.1336321971102734,0.4,0.13210941702467002,0.0,-0.20951547970374426,0.8,0.024104004104932148
141,1,1.0,0.14191931734482446,0.8,0.07721957316001256,1.0,0.14191931734482446,0.8,0.07721957316001256,1.0,0.13024210433165231,0.6,-0.09353822966416676
141,659,0.4,-0.03429139653841654,0.6,-0.03429139653841654,0.4,-0.03429139653841654,0.6,-0.03429139653841654,0.8,0.19347177942593893,0.6,0.07613266507784526
141,389,0.6,0.06489060191476408,0.6,0.06467037889524363,0.4,0.06489060191476408,0.6,0.06467037889524363,0.0,-0.14189424241582552,0.4,-0.009576596940557161
141,728,0.6,0.5518521765867869,0.0,0.08756176630655925,0.6,0.5518521765867869,0.0,0.5518521765867869,1.0,0.6596342581324279,0.8,0.08847623070081075
141,820,0.8,0.012750294708136304,1.0,0.012598670358026235,0.8,0.012750294708136304,1.0,0.012598670358026235,0.19999999999999996,-0.16690061738093695,1.0,0.011641038465313613
141,914,0.19999999999999996,0.08675530987481277,0.0,0.08225031817952792,0.0,0.08675530987481277,0.0,0.08225031817952792,0.4,-0.07413901016116142,0.19999999999999996,-0.07413901016116142
141,190,0.6,0.03073329644879171,0.0,0.027673794650278676,0.4,0.03073329644879171,0.0,0.027673794650278676,0.0,-0.228575112298131,0.8,-0.13885677295426527
142,80,0.8888888888888888,0.45314062635103863,0.11111111111111116,0.09578460454940796,0.2222222222222222,0.10572151343027751,0.11111111111111116,0.09578460454940796,0.7777777777777778,0.35624342163403827,0.2222222222222222,-0.0003719528516133626
142,33,0.4444444444444444,0.3875066091616948,0.0,0.3261587868134181,0.4444444444444444,0.3593406677246094,0.11111111111111116,0.3261587868134181,0.6666666666666667,0.3593406677246094,0.7777777777777778,0.1255629062652588
142,807,0.5238095238095238,0.033885061740875244,0.8095238095238095,0.22220041354497275,0.9047619047619048,0.13073484102884927,0.8095238095238095,0.22220041354497275,0.8095238095238095,0.17596892515818277,0.6666666666666666,0.1227560043334961
142,650,0.0625,0.41990335285663605,0.375,0.650794293731451,0.1875,0.23961482445398966,0.4375,0.5203543963531653,0.75,0.6431428715586662,0.25,0.004171689351399739
142,893,0.0625,0.736812447430566,0.5625,0.845753968693316,0.375,0.51282056607306,0.4375,0.8752548835485262,0.625,0.8764196691348237,0.625,0.294098695119222
142,1,1.0,0.4068230865523219,0.5555555555555556,0.18976857761542001,0.7777777777777778,0.1490164234613379,0.5555555555555556,0.23927423854668936,1.0,0.41230451346685487,0.2222222222222222,0.33212795356909436
142,389,0.11111111111111116,0.1459678697089354,0.11111111111111116,0.28325266887744266,0.11111111111111116,0.13075977688034376,0.0,0.28325266887744266,0.33333333333333337,0.3674212569374049,0.33333333333333337,0.020909910400708515
142,128,0.6666666666666667,0.3603149537617962,0.5555555555555556,0.36580504570156336,0.7777777777777778,0.35902692439655465,0.6666666666666667,0.36580504570156336,0.6666666666666667,0.40828486485406756,0.5555555555555556,0.2471409278611342
142,1017,0.5555555555555556,0.27769564914827544,0.6666666666666667,0.2976694924430679,0.8888888888888888,0.26185571930060786,0.5555555555555556,0.28358368007078144,0.33333333333333337,0.2977453786049106,1.0,0.13982867946227392
142,820,0.4444444444444444,0.21830928329533586,0.4444444444444444,0.18753600337853035,0.33333333333333337,0.037066943322618805,0.4444444444444444,0.18753600337853035,0.7777777777777778,0.06455392728821607,0.6666666666666667,0.2146400168615704
142,798,0.7777777777777778,0.09792472992800565,0.7777777777777778,0.08650049101561308,0.6666666666666667,0.03990836722853904,0.7777777777777778,0.08650049101561308,0.6666666666666667,0.09808831881847861,0.8888888888888888,0.09621856006257683
143,80,1.0,0.05290768543879191,0.8333333333333333,0.05111668507258097,0.8333333333333334,0.10528365770975749,0.8333333333333333,0.05111668507258097,0.25,0.25842605034510296,0.41666666666666663,0.012528340021769205
143,33,0.5,0.10496493180592854,0.6666666666666667,0.093071182568868,1.0,0.19966928164164224,0.6666666666666667,0.093071182568868,1.0,0.2086795171101888,0.33333333333333337,-0.047219971815745033
143,650,0.0,0.25557873646418255,0.16666666666666663,0.29378390808900195,0.0,0.25557873646418255,0.16666666666666663,0.29378390808900195,0.5,0.42336374521255493,0.33333333333333337,0.1540083090464274
143,294,0.5,0.10272470116615295,0.8333333333333334,0.1885352482398351,0.8333333333333334,0.1885352482398351,0.8333333333333334,0.1885352482398351,1.0,0.399186372756958,0.6666666666666667,-0.15540470679601034
143,695,0.6666666666666667,0.07301074918359518,1.0,0.01905342936515808,0.6666666666666667,0.07301074918359518,1.0,0.01905342936515808,0.16666666666666663,-0.04303132990996043,0.16666666666666663,0.030742892374595005
143,887,1.0,0.1399990643064181,0.33333333333333337,-0.22641892234484354,0.6666666666666667,0.19536825517813364,0.33333333333333337,-0.22641892234484354,0.33333333333333337,0.19321425755818686,1.0,0.04536538322766622
143,794,0.8333333333333334,0.15002099672953287,0.8333333333333334,-0.19210421045621237,0.8333333333333334,0.38635996356606483,1.0,0.16605079174041748,0.33333333333333337,0.3580293407042821,1.0,0.16605079174041748
143,591,0.8333333333333334,0.08006955186525981,0.16666666666666663,-0.1042014757792155,0.5,0.09304225755234559,0.5,-0.22975362837314606,0.16666666666666663,-0.24539718528588614,0.5,-0.17484533290068308
143,725,0.16666666666666663,-0.006460328896840413,0.33333333333333337,0.007179190715154012,0.33333333333333337,-0.006460328896840413,0.33333333333333337,0.007179190715154012,1.0,0.09299021710952123,0.5,-0.006460328896840413
143,13,1.0,0.046559138068308435,0.6666666666666667,-0.012812572220961252,1.0,0.04076330053309599,0.6666666666666667,-0.012812572220961252,0.8333333333333334,-0.05560444792111715,0.8333333333333334,0.01823289009431998
143,979,0.0,0.04232926915089289,0.16666666666666663,0.038360245525836945,0.0,0.04232926915089289,0.16666666666666663,0.038360245525836945,0.16666666666666663,0.05211260418097178,0.5,0.008182980120182037
143,243,1.0,0.012401920452248305,0.8333333333333334,0.0007134016292790571,1.0,0.012401920452248305,0.8333333333333334,0.0007134016292790571,0.8333333333333334,-0.021708042981723946,0.8333333333333334,0.003648694915076097
144,33,0.375,-0.10989950100580852,0.0,-0.18364715576171875,0.375,-0.10989948113759358,0.0,-0.18364715576171875,0.0,-0.18364715576171875,0.25,0.01497878630956014
144,695,0.0,0.4250763803720474,0.19999999999999996,0.4250763803720474,0.19999999999999996,0.4250763803720474,0.8,0.42586874589324,0.8,0.42586874589324,0.6,0.42507637788852054
144,114,1.0,0.20501717827968,1.0,0.205021681495244,1.0,0.20501920241046415,1.0,0.205021681495244,1.0,0.205021681495244,0.0,-0.15047122538089752
144,841,0.19999999999999996,0.06487106019631028,0.0,0.06687947098786633,0.0,0.06487106019631028,0.0,0.06687947098786633,0.19999999999999996,0.06487106019631028,0.19999999999999996,0.06487106019631028
144,392,0.6666666666666667,0.20721526416025426,0.0,0.2072172612947393,0.33333333333333337,0.2072164866613472,0.0,0.2072172612947393,0.33333333333333337,0.2072172612947393,0.6666666666666667,-0.027454098065694172
145,80,0.7777777777777778,0.121611754099528,0.7777777777777778,0.08237498998641968,0.7777777777777778,0.08237498998641968,0.7777777777777778,0.08237498998641968,1.0,0.3073405971129735,0.5555555555555556,0.0038459599018096924
145,33,0.375,0.26266060521205264,0.3125,0.0929191807905833,0.375,0.15913651386896768,0.1875,0.10338810086250305,0.375,0.038082400957743325,0.5,-0.03337541222572327
